repo,kind,routePath,file,lines,dynamicSegments,parallelSlot,hasGenerateStaticParams,gspCovered,useClient,useServerFile,useServerInline,nextHeadersImports,redirectCalls,redirectImportedFromNextNavigation,notFoundCalls,exportDynamic,exportRevalidate,exportRuntime,exportFetchCache,exportDynamicParams,usesUnstableCache,usesAfter,usesNoStoreOrConnection,readsSearchParamsProp,httpMethods,requestReads,apiFetchTargets,veridianCalls,importsNextIntlServer,reexportDefault,transitiveNextHeadersVia,transitiveUseServerVia,transitiveNextIntlServerVia,forceStatic,ownBlockers,inheritedBlockers,inheritedFrom,neutralizedByForceStatic,effectiveBlockers,exportable
compliance-tracker,route,/api/cap-table,src/app/api/cap-table/route.ts,33,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/capability-registry/backfill,src/app/api/capability-registry/backfill/route.ts,23,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,NON_GET_METHOD|NOT_FORCE_STATIC,,,,NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/capability-registry/coverage,src/app/api/capability-registry/coverage/route.ts,25,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,NOT_FORCE_STATIC,,,,NOT_FORCE_STATIC,false
compliance-tracker,route,/api/capability-registry/duplicates,src/app/api/capability-registry/duplicates/route.ts,26,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,NOT_FORCE_STATIC,,,,NOT_FORCE_STATIC,false
compliance-tracker,route,/api/capability-registry/impact,src/app/api/capability-registry/impact/route.ts,33,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,req.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/capability-registry/modules,src/app/api/capability-registry/modules/route.ts,26,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,NOT_FORCE_STATIC,,,,NOT_FORCE_STATIC,false
compliance-tracker,route,/api/capability-tree,src/app/api/capability-tree/route.ts,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/challans/[id],src/app/api/challans/[id]/route.ts,152,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|PATCH|DELETE,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/challans,src/app/api/challans/route.ts,135,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json|request passed to helper,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/charges,src/app/api/charges/route.ts,36,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/client-portal/[token]/deliverables/[deliverableId]/submit,src/app/api/client-portal/[token]/deliverables/[deliverableId]/submit/route.ts,15,[token]|[deliverableId],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,"NextRequest (typed, no member read detected)",,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/client-portal/[token]/documents,src/app/api/client-portal/[token]/documents/route.ts,66,[token],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.formData,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/client-portal/[token],src/app/api/client-portal/[token]/route.ts,17,[token],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,"NextRequest (typed, no member read detected)",,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clients/[id]/access,src/app/api/clients/[id]/access/route.ts,97,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clients/[id]/entities,src/app/api/clients/[id]/entities/route.ts,91,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clients,src/app/api/clients/route.ts,126,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json|request passed to helper,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clm/clauses/[id],src/app/api/clm/clauses/[id]/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,PATCH,request.json,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clm/clauses,src/app/api/clm/clauses/route.ts,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clm/templates/[id]/clauses/[templateClauseId],src/app/api/clm/templates/[id]/clauses/[templateClauseId]/route.ts,22,[id]|[templateClauseId],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,DELETE,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clm/templates/[id]/clauses,src/app/api/clm/templates/[id]/clauses/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clm/templates/[id],src/app/api/clm/templates/[id]/route.ts,20,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/clm/templates,src/app/api/clm/templates/route.ts,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/code-change-requests,src/app/api/code-change-requests/route.ts,42,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/committees,src/app/api/committees/route.ts,33,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/[id]/comments,src/app/api/compliance/[id]/comments/route.ts,86,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/[id]/costs,src/app/api/compliance/[id]/costs/route.ts,119,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/[id],src/app/api/compliance/[id]/route.ts,66,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|PATCH|DELETE,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/export-event,src/app/api/compliance/export-event/route.ts,49,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/import,src/app/api/compliance/import/route.ts,190,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.formData|request passed to helper,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/overdue,src/app/api/compliance/overdue/route.ts,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request passed to helper,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/recur,src/app/api/compliance/recur/route.ts,138,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json|request passed to helper,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance,src/app/api/compliance/route.ts,49,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json|request passed to helper,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance/stats,src/app/api/compliance/stats/route.ts,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request passed to helper,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/compliance-costs/[id]/payments,src/app/api/compliance-costs/[id]/payments/route.ts,90,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json|request passed to helper,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/connectors/[toolkit]/sync,src/app/api/connectors/[toolkit]/sync/route.ts,45,[toolkit],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,"NextRequest (typed, no member read detected)",,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/connectors/drive/files,src/app/api/connectors/drive/files/route.ts,29,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/connectors/gmail/messages,src/app/api/connectors/gmail/messages/route.ts,30,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/connectors,src/app/api/connectors/route.ts,65,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/activities,src/app/api/construction/activities/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/ai/diff-drawings,src/app/api/construction/ai/diff-drawings/route.ts,59,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/ai/estimate-progress,src/app/api/construction/ai/estimate-progress/route.ts,55,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/ai/progress-summary,src/app/api/construction/ai/progress-summary/route.ts,22,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/ai/risk-detection,src/app/api/construction/ai/risk-detection/route.ts,22,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/attendance,src/app/api/construction/attendance/route.ts,47,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq/[id]/approve,src/app/api/construction/boq/[id]/approve/route.ts,22,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq/[id]/compare,src/app/api/construction/boq/[id]/compare/route.ts,24,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq/[id]/revisions,src/app/api/construction/boq/[id]/revisions/route.ts,24,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq/[id],src/app/api/construction/boq/[id]/route.ts,34,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq/[id]/submit,src/app/api/construction/boq/[id]/submit/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq/import,src/app/api/construction/boq/import/route.ts,54,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.formData,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/boq,src/app/api/construction/boq/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/categories,src/app/api/construction/categories/route.ts,43,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/dashboard/[projectId],src/app/api/construction/dashboard/[projectId]/route.ts,38,[projectId],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/dashboard,src/app/api/construction/dashboard/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,READS_REQUEST|NOT_FORCE_STATIC,,,,READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/enablement,src/app/api/construction/enablement/route.ts,49,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST|DELETE,,,,false,false,,,,false,NON_GET_METHOD|NOT_FORCE_STATIC,,,,NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/expenses,src/app/api/construction/expenses/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/interim-bills/[id],src/app/api/construction/interim-bills/[id]/route.ts,20,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/interim-bills,src/app/api/construction/interim-bills/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/kpi-definitions,src/app/api/construction/kpi-definitions/route.ts,42,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/kpi-entries/[id]/approve,src/app/api/construction/kpi-entries/[id]/approve/route.ts,22,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/kpi-entries,src/app/api/construction/kpi-entries/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/labour-roster,src/app/api/construction/labour-roster/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/predictions/[activityId],src/app/api/construction/predictions/[activityId]/route.ts,20,[activityId],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress/[id],src/app/api/construction/progress/[id]/route.ts,31,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,DELETE,"NextRequest (typed, no member read detected)",,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress/daily,src/app/api/construction/progress/daily/route.ts,62,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.formData,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress,src/app/api/construction/progress/route.ts,47,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims/[id]/approve,src/app/api/construction/progress-claims/[id]/approve/route.ts,25,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims/[id]/draft,src/app/api/construction/progress-claims/[id]/draft/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims/[id]/invoice,src/app/api/construction/progress-claims/[id]/invoice/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims/[id]/reject,src/app/api/construction/progress-claims/[id]/reject/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,request.json,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims/[id]/submit,src/app/api/construction/progress-claims/[id]/submit/route.ts,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,POST,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NON_GET_METHOD|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims/[id]/timeline,src/app/api/construction/progress-claims/[id]/timeline/route.ts,21,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/progress-claims,src/app/api/construction/progress-claims/route.ts,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,GET|POST,request.nextUrl|request.json,,,false,false,,,,false,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,,,,NON_GET_METHOD|READS_REQUEST|NOT_FORCE_STATIC,false
compliance-tracker,route,/api/construction/reports/[reportName],src/app/api/construction/reports/[reportName]/route.ts,57,[reportName],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,GET,request.nextUrl,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|READS_REQUEST|NOT_FORCE_STATIC,,,,DYNAMIC_SEGMENT_NO_GSP|READS_REQUEST|NOT_FORCE_STATIC,false
